"questionId";"questionCommId";"userId";"id_community";"answer_count";"comment_count";"discussionSize";"communityName";"profile";"period"
"10552";"1541";"28639";"9";"1";"1";"2";"biology";"3";"9"
"10305";"1279";"28126";"9";"1";"1";"2";"biology";"4";"9"
"10389";"1368";"28184";"9";"1";"1";"2";"biology";"4";"9"
"10479";"1462";"28638";"9";"2";"0";"2";"biology";"4";"9"
"10570";"1559";"28108";"9";"2";"8";"10";"biology";"4";"9"
"10315";"1289";"28621";"9";"2";"3";"5";"biology";"4";"9"
"10393";"1372";"28311";"9";"3";"0";"3";"biology";"4";"9"
"10487";"1470";"28405";"9";"2";"0";"2";"biology";"4";"9"
"10320";"1295";"28618";"9";"1";"0";"1";"biology";"4";"9"
"10404";"1383";"28600";"9";"1";"5";"6";"biology";"4";"9"
"10499";"1483";"28236";"9";"2";"0";"2";"biology";"4";"9"
"10239";"1206";"28167";"9";"1";"0";"1";"biology";"4";"9"
"10329";"1304";"28184";"9";"1";"0";"1";"biology";"4";"9"
"10424";"1403";"28236";"9";"1";"4";"5";"biology";"4";"9"
"10503";"1488";"28162";"9";"1";"2";"3";"biology";"4";"9"
"10247";"1216";"28548";"9";"4";"0";"4";"biology";"4";"9"
"10336";"1311";"28626";"9";"2";"13";"15";"biology";"4";"9"
"10434";"1415";"28405";"9";"2";"0";"2";"biology";"4";"9"
"10506";"1492";"28546";"9";"1";"8";"9";"biology";"4";"9"
"10252";"1221";"28450";"9";"1";"6";"7";"biology";"4";"9"
"10350";"1326";"28616";"9";"1";"0";"1";"biology";"4";"9"
"10438";"1419";"28597";"9";"3";"8";"11";"biology";"4";"9"
"10513";"1499";"28405";"9";"1";"0";"1";"biology";"4";"9"
"10272";"1242";"28468";"9";"1";"2";"3";"biology";"4";"9"
"10361";"1338";"28232";"9";"1";"0";"1";"biology";"4";"9"
"10447";"1428";"28405";"9";"1";"1";"2";"biology";"4";"9"
"10520";"1506";"28450";"9";"1";"3";"4";"biology";"4";"9"
"10275";"1245";"28450";"9";"1";"2";"3";"biology";"4";"9"
"10366";"1343";"28635";"9";"2";"4";"6";"biology";"4";"9"
"10453";"1434";"28405";"9";"1";"0";"1";"biology";"4";"9"
"10527";"1515";"28679";"9";"5";"4";"9";"biology";"4";"9"
"10286";"1257";"28609";"9";"2";"0";"2";"biology";"3";"9"
"10371";"1348";"28637";"9";"2";"0";"2";"biology";"3";"9"
"10459";"1442";"28133";"9";"2";"0";"2";"biology";"4";"9"
"10533";"1521";"28683";"9";"3";"0";"3";"biology";"4";"9"
"10294";"1266";"28613";"9";"3";"0";"3";"biology";"4";"9"
"10377";"1354";"28642";"9";"3";"0";"3";"biology";"3";"9"
"10464";"1447";"28311";"9";"1";"1";"2";"biology";"4";"9"
"10547";"1535";"28336";"9";"1";"1";"2";"biology";"4";"9"
"10298";"1272";"28295";"9";"1";"0";"1";"biology";"4";"9"
"10387";"1366";"28184";"9";"1";"1";"2";"biology";"4";"9"
"10469";"1452";"28230";"9";"2";"0";"2";"biology";"4";"9"
"10564";"1553";"28693";"9";"2";"0";"2";"biology";"4";"9"
"10306";"1280";"28126";"9";"2";"7";"9";"biology";"4";"9"
"10390";"1369";"28184";"9";"1";"2";"3";"biology";"4";"9"
"10483";"1466";"28468";"9";"1";"0";"1";"biology";"4";"9"
"10571";"1560";"28167";"9";"1";"0";"1";"biology";"4";"9"
"10316";"1290";"28295";"9";"1";"1";"2";"biology";"4";"9"
"10396";"1375";"28646";"9";"3";"6";"9";"biology";"4";"9"
"10488";"1472";"28405";"9";"1";"0";"1";"biology";"4";"9"
"10232";"1198";"28194";"9";"3";"0";"3";"biology";"4";"9"
"10321";"1296";"28618";"9";"1";"0";"1";"biology";"4";"9"
"10405";"1384";"28649";"9";"1";"0";"1";"biology";"4";"9"
"10500";"1484";"28600";"9";"1";"0";"1";"biology";"4";"9"
"10241";"1208";"28596";"9";"3";"2";"5";"biology";"4";"9"
"10330";"1305";"28184";"9";"1";"3";"4";"biology";"4";"9"
"10425";"1404";"28236";"9";"1";"3";"4";"biology";"4";"9"
"10504";"1489";"28405";"9";"1";"8";"9";"biology";"4";"9"
"10248";"1217";"28599";"9";"1";"0";"1";"biology";"2";"9"
"10339";"1314";"28394";"9";"1";"4";"5";"biology";"4";"9"
"10435";"1416";"28659";"9";"1";"0";"1";"biology";"4";"9"
"10509";"1495";"28597";"9";"4";"7";"11";"biology";"4";"9"
"10255";"1224";"28600";"9";"2";"0";"2";"biology";"4";"9"
"10352";"1328";"28450";"9";"2";"3";"5";"biology";"4";"9"
"10443";"1424";"28638";"9";"1";"4";"5";"biology";"4";"9"
"10516";"1502";"28311";"9";"3";"1";"4";"biology";"4";"9"
"10273";"1243";"28606";"9";"1";"4";"5";"biology";"4";"9"
"10364";"1341";"28232";"9";"1";"0";"1";"biology";"4";"9"
"10448";"1429";"28405";"9";"1";"0";"1";"biology";"4";"9"
"10523";"1509";"28450";"9";"1";"1";"2";"biology";"4";"9"
"10277";"1247";"28450";"9";"1";"3";"4";"biology";"4";"9"
"10368";"1345";"28616";"9";"1";"0";"1";"biology";"4";"9"
"10454";"1435";"28661";"9";"2";"1";"3";"biology";"4";"9"
"10530";"1518";"28685";"9";"1";"2";"3";"biology";"4";"9"
"10288";"1259";"28126";"9";"2";"0";"2";"biology";"4";"9"
"10373";"1350";"28640";"9";"2";"3";"5";"biology";"4";"9"
"10462";"1445";"28663";"9";"2";"1";"3";"biology";"4";"9"
"10537";"1525";"28450";"9";"1";"0";"1";"biology";"4";"9"
"10295";"1267";"28614";"9";"1";"1";"2";"biology";"4";"9"
"10385";"1362";"28394";"9";"2";"0";"2";"biology";"4";"9"
"10465";"1448";"28236";"9";"3";"2";"5";"biology";"4";"9"
"10549";"1537";"28167";"9";"1";"3";"4";"biology";"4";"9"
"10643";"1637";"28167";"9";"1";"0";"1";"biology";"4";"10"
"10746";"1752";"28747";"9";"3";"5";"8";"biology";"4";"10"
"10841";"1855";"28296";"9";"1";"1";"2";"biology";"4";"10"
"10941";"1964";"28405";"9";"1";"1";"2";"biology";"4";"10"
"10654";"1648";"28336";"9";"3";"1";"4";"biology";"4";"10"
"10750";"1758";"28450";"9";"1";"0";"1";"biology";"4";"10"
"10854";"1869";"28773";"9";"4";"2";"6";"biology";"4";"10"
"10945";"1968";"28815";"9";"2";"0";"2";"biology";"4";"10"
"10584";"1574";"28311";"9";"0";"2";"2";"biology";"4";"10"
"10658";"1655";"28704";"9";"1";"1";"2";"biology";"4";"10"
"10762";"1771";"28624";"9";"2";"1";"3";"biology";"4";"10"
"10875";"1892";"28788";"9";"2";"1";"3";"biology";"3";"10"
"10952";"1975";"28295";"9";"1";"0";"1";"biology";"4";"10"
"10590";"1580";"28700";"9";"2";"0";"2";"biology";"4";"10"
"10664";"1661";"28711";"9";"1";"2";"3";"biology";"4";"10"
"10775";"1784";"28144";"9";"2";"4";"6";"biology";"4";"10"
"10882";"1899";"28375";"9";"2";"3";"5";"biology";"4";"10"
"11325";"2398";"28929";"9";"3";"2";"5";"biology";"4";"10"
"10598";"1588";"28704";"9";"3";"1";"4";"biology";"4";"10"
"10668";"1665";"28151";"9";"1";"6";"7";"biology";"4";"10"
"10790";"1799";"28299";"9";"1";"4";"5";"biology";"4";"10"
"10891";"1909";"28450";"9";"2";"1";"3";"biology";"4";"10"
"10609";"1601";"28090";"9";"2";"1";"3";"biology";"4";"10"
"10677";"1676";"28732";"9";"1";"1";"2";"biology";"4";"10"
"10803";"1813";"28236";"9";"3";"2";"5";"biology";"4";"10"
"10895";"1914";"28794";"9";"2";"0";"2";"biology";"4";"10"
"10613";"1605";"28711";"9";"3";"10";"13";"biology";"4";"10"
"10681";"1681";"28450";"9";"1";"3";"4";"biology";"4";"10"
"10811";"1822";"28405";"9";"1";"4";"5";"biology";"4";"10"
"10902";"1922";"28797";"9";"2";"5";"7";"biology";"4";"10"
"10618";"1610";"28167";"9";"1";"5";"6";"biology";"4";"10"
"10689";"1690";"28450";"9";"1";"0";"1";"biology";"4";"10"
"10818";"1830";"28600";"9";"2";"0";"2";"biology";"4";"10"
"10908";"1928";"28236";"9";"2";"3";"5";"biology";"4";"10"
"10622";"1614";"28714";"9";"2";"11";"13";"biology";"4";"10"
"10726";"1730";"28450";"9";"2";"2";"4";"biology";"4";"10"
"10824";"1836";"28470";"9";"3";"0";"3";"biology";"4";"10"
"10920";"1940";"28802";"9";"1";"1";"2";"biology";"4";"10"
"10633";"1626";"28716";"9";"1";"1";"2";"biology";"4";"10"
"10730";"1735";"28747";"9";"1";"3";"4";"biology";"4";"10"
"10829";"1842";"28236";"9";"1";"3";"4";"biology";"4";"10"
"10932";"1955";"28805";"9";"1";"0";"1";"biology";"4";"10"
"10639";"1632";"28167";"9";"1";"0";"1";"biology";"4";"10"
"10744";"1750";"28450";"9";"1";"5";"6";"biology";"4";"10"
"10838";"1852";"28776";"9";"3";"1";"4";"biology";"3";"10"
"10937";"1960";"28184";"9";"2";"1";"3";"biology";"4";"10"
"10644";"1638";"28226";"9";"2";"4";"6";"biology";"4";"10"
"10747";"1754";"28296";"9";"5";"3";"8";"biology";"4";"10"
"10844";"1859";"28515";"9";"4";"7";"11";"biology";"4";"10"
"10942";"1965";"28808";"9";"1";"1";"2";"biology";"4";"10"
"10579";"1568";"28090";"9";"2";"0";"2";"biology";"4";"10"
"10655";"1649";"28509";"9";"1";"0";"1";"biology";"4";"10"
"10754";"1762";"28405";"9";"2";"0";"2";"biology";"4";"10"
"10855";"1870";"28336";"9";"3";"0";"3";"biology";"4";"10"
"10947";"1970";"28311";"9";"3";"0";"3";"biology";"4";"10"
"10585";"1575";"28626";"9";"3";"1";"4";"biology";"4";"10"
"10662";"1659";"28311";"9";"1";"2";"3";"biology";"4";"10"
"10764";"1773";"28250";"9";"3";"1";"4";"biology";"4";"10"
"10877";"1894";"28470";"9";"2";"2";"4";"biology";"4";"10"
"10591";"1581";"28649";"9";"3";"0";"3";"biology";"4";"10"
"10665";"1662";"28405";"9";"1";"8";"9";"biology";"4";"10"
"10785";"1794";"28758";"9";"1";"4";"5";"biology";"4";"10"
"10884";"1901";"28450";"9";"2";"0";"2";"biology";"4";"10"
"10599";"1589";"28090";"9";"2";"1";"3";"biology";"4";"10"
"10670";"1668";"28729";"9";"1";"3";"4";"biology";"3";"10"
"10793";"1803";"28450";"9";"2";"0";"2";"biology";"4";"10"
"10892";"1910";"28299";"9";"4";"7";"11";"biology";"4";"10"
"10610";"1602";"28090";"9";"1";"11";"12";"biology";"4";"10"
"10678";"1677";"28733";"9";"2";"1";"3";"biology";"3";"10"
"10804";"1814";"28766";"9";"3";"2";"5";"biology";"4";"10"
"10898";"1917";"28795";"9";"4";"0";"4";"biology";"4";"10"
"10616";"1608";"28658";"9";"1";"0";"1";"biology";"3";"10"
"10685";"1686";"28255";"9";"2";"0";"2";"biology";"4";"10"
"10815";"1827";"28770";"9";"2";"10";"12";"biology";"4";"10"
"10903";"1923";"28798";"9";"1";"0";"1";"biology";"4";"10"
"10619";"1611";"28151";"9";"2";"0";"2";"biology";"4";"10"
"10720";"1724";"28144";"9";"3";"2";"5";"biology";"4";"10"
"10821";"1833";"28180";"9";"1";"0";"1";"biology";"4";"10"
"10917";"1937";"28691";"9";"1";"0";"1";"biology";"4";"10"
"10626";"1619";"28716";"9";"1";"0";"1";"biology";"4";"10"
"10727";"1731";"28691";"9";"2";"1";"3";"biology";"4";"10"
"10825";"1838";"28470";"9";"5";"0";"5";"biology";"4";"10"
"10922";"1943";"28802";"9";"2";"2";"4";"biology";"4";"10"
"10634";"1627";"28600";"9";"1";"0";"1";"biology";"4";"10"
"10731";"1736";"28747";"9";"4";"8";"12";"biology";"4";"10"
"10830";"1843";"28236";"9";"1";"0";"1";"biology";"4";"10"
"10934";"1957";"28807";"9";"1";"0";"1";"biology";"4";"10"
"10642";"1635";"28375";"9";"2";"0";"2";"biology";"4";"10"
"10745";"1751";"28450";"9";"1";"1";"2";"biology";"4";"10"
"10839";"1853";"28616";"9";"1";"0";"1";"biology";"4";"10"
"10939";"1962";"28811";"9";"0";"3";"3";"biology";"4";"10"
"10646";"1640";"28405";"9";"3";"5";"8";"biology";"4";"10"
"10749";"1756";"28747";"9";"1";"0";"1";"biology";"4";"10"
"10851";"1866";"28663";"9";"1";"0";"1";"biology";"4";"10"
"10943";"1966";"28808";"9";"1";"3";"4";"biology";"4";"10"
"10583";"1573";"28311";"9";"3";"2";"5";"biology";"4";"10"
"10656";"1651";"28721";"9";"3";"3";"6";"biology";"4";"10"
"10758";"1767";"28470";"9";"4";"5";"9";"biology";"4";"10"
"10867";"1884";"28515";"9";"3";"3";"6";"biology";"4";"10"
"10949";"1972";"28354";"9";"1";"0";"1";"biology";"4";"10"
"10589";"1579";"28699";"9";"2";"1";"3";"biology";"4";"10"
"10663";"1660";"28711";"9";"1";"6";"7";"biology";"4";"10"
"10768";"1777";"28108";"9";"1";"2";"3";"biology";"4";"10"
"10879";"1896";"28473";"9";"3";"2";"5";"biology";"4";"10"
"10595";"1585";"28450";"9";"1";"1";"2";"biology";"4";"10"
"10666";"1663";"28375";"9";"2";"14";"16";"biology";"4";"10"
"10786";"1795";"28759";"9";"4";"5";"9";"biology";"4";"10"
"10885";"1902";"28450";"9";"1";"1";"2";"biology";"4";"10"
"10601";"1591";"28405";"9";"1";"0";"1";"biology";"4";"10"
"10676";"1675";"28731";"9";"1";"0";"1";"biology";"4";"10"
"10798";"1808";"28765";"9";"3";"3";"6";"biology";"4";"10"
"10893";"1911";"28151";"9";"1";"0";"1";"biology";"4";"10"
"10612";"1604";"28709";"9";"1";"6";"7";"biology";"4";"10"
"10680";"1680";"28450";"9";"1";"0";"1";"biology";"4";"10"
"10808";"1818";"28764";"9";"1";"0";"1";"biology";"4";"10"
"10900";"1920";"28796";"9";"3";"0";"3";"biology";"3";"10"
"10617";"1609";"28704";"9";"1";"5";"6";"biology";"4";"10"
"10687";"1688";"28450";"9";"1";"3";"4";"biology";"4";"10"
"10817";"1829";"28224";"9";"1";"4";"5";"biology";"4";"10"
"10907";"1927";"28799";"9";"2";"2";"4";"biology";"4";"10"
"10620";"1612";"28562";"9";"3";"0";"3";"biology";"3";"10"
"10722";"1726";"28743";"9";"2";"0";"2";"biology";"4";"10"
"10823";"1835";"28450";"9";"1";"5";"6";"biology";"4";"10"
"10918";"1938";"28600";"9";"1";"3";"4";"biology";"4";"10"
"10629";"1622";"28101";"9";"3";"1";"4";"biology";"4";"10"
"10729";"1734";"28450";"9";"1";"5";"6";"biology";"4";"10"
"10828";"1841";"28336";"9";"1";"1";"2";"biology";"4";"10"
"10929";"1951";"28296";"9";"2";"0";"2";"biology";"4";"10"
"10636";"1629";"28450";"9";"1";"0";"1";"biology";"4";"10"
"10734";"1739";"28647";"9";"1";"0";"1";"biology";"4";"10"
"10837";"1851";"28774";"9";"1";"0";"1";"biology";"4";"10"
"10935";"1958";"28808";"9";"1";"1";"2";"biology";"4";"10"
"11097";"2134";"28184";"9";"1";"7";"8";"biology";"4";"11"
"11215";"2267";"28891";"9";"1";"4";"5";"biology";"4";"11"
"11299";"2366";"28597";"9";"2";"7";"9";"biology";"4";"11"
"11021";"2050";"28405";"9";"3";"4";"7";"biology";"4";"11"
"11100";"2137";"28770";"9";"2";"1";"3";"biology";"4";"11"
"11220";"2272";"28894";"9";"1";"1";"2";"biology";"3";"11"
"11305";"2374";"28111";"9";"1";"0";"1";"biology";"4";"11"
"11026";"2055";"28825";"9";"1";"9";"10";"biology";"4";"11"
"11127";"2171";"28857";"9";"1";"5";"6";"biology";"3";"11"
"11234";"2286";"28184";"9";"2";"2";"4";"biology";"4";"11"
"11311";"2381";"28821";"9";"2";"0";"2";"biology";"4";"11"
"11036";"2065";"28151";"9";"1";"0";"1";"biology";"4";"11"
"11042";"2073";"28825";"9";"4";"2";"6";"biology";"4";"11"
"11132";"2176";"28858";"9";"1";"0";"1";"biology";"3";"11"
"11243";"2295";"28852";"9";"3";"5";"8";"biology";"4";"11"
"10958";"1981";"28723";"9";"4";"0";"4";"biology";"4";"11"
"11045";"2076";"28825";"9";"4";"1";"5";"biology";"4";"11"
"11136";"2181";"28821";"9";"1";"1";"2";"biology";"4";"11"
"11248";"2302";"28205";"9";"1";"4";"5";"biology";"4";"11"
"10965";"1988";"28618";"9";"2";"0";"2";"biology";"4";"11"
"11053";"2084";"28760";"9";"1";"3";"4";"biology";"4";"11"
"11168";"2213";"28450";"9";"2";"0";"2";"biology";"4";"11"
"11254";"2311";"28906";"9";"1";"0";"1";"biology";"4";"11"
"10972";"1995";"28111";"9";"2";"3";"5";"biology";"4";"11"
"11058";"2089";"28151";"9";"1";"0";"1";"biology";"4";"11"
"11177";"2223";"28760";"9";"2";"4";"6";"biology";"4";"11"
"11263";"2320";"28789";"9";"1";"0";"1";"biology";"4";"11"
"11071";"2104";"28600";"9";"1";"1";"2";"biology";"4";"11"
"11184";"2232";"28873";"9";"2";"0";"2";"biology";"4";"11"
"11267";"2324";"28158";"9";"2";"1";"3";"biology";"4";"11"
"10994";"2020";"28184";"9";"2";"1";"3";"biology";"4";"11"
"11079";"2112";"28600";"9";"1";"0";"1";"biology";"4";"11"
"11192";"2240";"28876";"9";"2";"0";"2";"biology";"4";"11"
"11271";"2331";"28914";"9";"2";"0";"2";"biology";"3";"11"
"10999";"2025";"28823";"9";"2";"3";"5";"biology";"4";"11"
"11087";"2122";"28375";"9";"1";"1";"2";"biology";"4";"11"
"11203";"2252";"28882";"9";"1";"7";"8";"biology";"4";"11"
"11286";"2348";"28789";"9";"4";"2";"6";"biology";"4";"11"
"11004";"2031";"28184";"9";"1";"4";"5";"biology";"4";"11"
"11095";"2132";"28208";"9";"2";"0";"2";"biology";"4";"11"
"11211";"2262";"28167";"9";"1";"4";"5";"biology";"4";"11"
"11289";"2353";"28917";"9";"1";"4";"5";"biology";"4";"11"
"11012";"2039";"28815";"9";"3";"0";"3";"biology";"4";"11"
"11098";"2135";"28184";"9";"1";"1";"2";"biology";"4";"11"
"11217";"2269";"28892";"9";"1";"8";"9";"biology";"2";"11"
"11300";"2367";"28852";"9";"1";"2";"3";"biology";"4";"11"
"11022";"2051";"28830";"9";"4";"1";"5";"biology";"4";"11"
"11118";"2157";"28468";"9";"2";"4";"6";"biology";"4";"11"
"11223";"2275";"28184";"9";"1";"2";"3";"biology";"4";"11"
"11306";"2375";"28805";"9";"3";"0";"3";"biology";"4";"11"
"11027";"2056";"28831";"9";"2";"1";"3";"biology";"4";"11"
"11128";"2172";"28848";"9";"2";"0";"2";"biology";"4";"11"
"11240";"2292";"28808";"9";"1";"2";"3";"biology";"4";"11"
"11312";"2382";"28923";"9";"2";"0";"2";"biology";"3";"11"
"10954";"1977";"28144";"9";"3";"0";"3";"biology";"4";"11"
"11038";"2067";"28450";"9";"2";"4";"6";"biology";"4";"11"
"11043";"2074";"28825";"9";"1";"1";"2";"biology";"4";"11"
"11134";"2179";"28848";"9";"1";"2";"3";"biology";"4";"11"
"11245";"2298";"28876";"9";"2";"0";"2";"biology";"4";"11"
"10959";"1982";"28618";"9";"2";"0";"2";"biology";"4";"11"
"11046";"2077";"28831";"9";"2";"1";"3";"biology";"4";"11"
"11163";"2208";"28184";"9";"1";"1";"2";"biology";"4";"11"
"11250";"2305";"28848";"9";"1";"7";"8";"biology";"4";"11"
"10966";"1989";"28723";"9";"3";"1";"4";"biology";"4";"11"
"11056";"2087";"28375";"9";"1";"7";"8";"biology";"4";"11"
"11172";"2218";"28296";"9";"1";"0";"1";"biology";"4";"11"
"11260";"2317";"28909";"9";"1";"2";"3";"biology";"3";"11"
"10976";"1999";"28497";"9";"2";"0";"2";"biology";"4";"11"
"11059";"2091";"28837";"9";"2";"1";"3";"biology";"3";"11"
"11181";"2229";"28849";"9";"2";"4";"6";"biology";"4";"11"
"11265";"2322";"28789";"9";"1";"0";"1";"biology";"4";"11"
"11072";"2105";"28825";"9";"1";"0";"1";"biology";"4";"11"
"11188";"2236";"28875";"9";"1";"0";"1";"biology";"4";"11"
"11268";"2327";"28597";"9";"1";"11";"12";"biology";"4";"11"
"10996";"2022";"28821";"9";"2";"3";"5";"biology";"4";"11"
"11083";"2116";"28688";"9";"1";"1";"2";"biology";"4";"11"
"11193";"2241";"28877";"9";"1";"0";"1";"biology";"4";"11"
"11275";"2335";"28224";"9";"1";"0";"1";"biology";"4";"11"
"11000";"2027";"28691";"9";"1";"0";"1";"biology";"4";"11"
"11089";"2124";"28139";"9";"1";"0";"1";"biology";"4";"11"
"11205";"2254";"28884";"9";"2";"3";"5";"biology";"2";"11"
"11287";"2351";"28585";"9";"2";"14";"16";"biology";"4";"11"
"11006";"2033";"28450";"9";"1";"0";"1";"biology";"4";"11"
"11096";"2133";"28184";"9";"1";"5";"6";"biology";"4";"11"
"11212";"2263";"28450";"9";"3";"2";"5";"biology";"4";"11"
"11295";"2362";"28881";"9";"3";"0";"3";"biology";"4";"11"
"11020";"2049";"28829";"9";"2";"2";"4";"biology";"4";"11"
"11099";"2136";"28825";"9";"0";"2";"2";"biology";"4";"11"
"11218";"2270";"28375";"9";"1";"4";"5";"biology";"4";"11"
"11304";"2373";"28821";"9";"1";"2";"3";"biology";"4";"11"
"11025";"2054";"28816";"9";"1";"0";"1";"biology";"4";"11"
"11126";"2169";"28600";"9";"0";"1";"1";"biology";"4";"11"
"11229";"2281";"28875";"9";"2";"3";"5";"biology";"4";"11"
"11309";"2378";"28789";"9";"1";"0";"1";"biology";"4";"11"
"11035";"2064";"28224";"9";"1";"1";"2";"biology";"4";"11"
"11130";"2174";"28691";"9";"1";"2";"3";"biology";"4";"11"
"11241";"2293";"28760";"9";"1";"2";"3";"biology";"4";"11"
"11315";"2385";"28924";"9";"1";"4";"5";"biology";"4";"11"
"10957";"1980";"28816";"9";"1";"0";"1";"biology";"4";"11"
"11039";"2068";"28375";"9";"3";"0";"3";"biology";"4";"11"
"11044";"2075";"28825";"9";"5";"0";"5";"biology";"4";"11"
"11135";"2180";"28375";"9";"2";"1";"3";"biology";"4";"11"
"11246";"2299";"28618";"9";"2";"3";"5";"biology";"4";"11"
"10964";"1987";"28618";"9";"1";"0";"1";"biology";"4";"11"
"11048";"2079";"28450";"9";"2";"0";"2";"biology";"4";"11"
"11167";"2212";"28482";"9";"1";"0";"1";"biology";"4";"11"
"11252";"2309";"28224";"9";"3";"4";"7";"biology";"4";"11"
"10971";"1994";"28375";"9";"2";"1";"3";"biology";"4";"11"
"11057";"2088";"28835";"9";"0";"11";"11";"biology";"4";"11"
"11174";"2220";"28805";"9";"2";"0";"2";"biology";"4";"11"
"11262";"2319";"28139";"9";"1";"1";"2";"biology";"4";"11"
"10979";"2002";"28405";"9";"1";"1";"2";"biology";"4";"11"
"11061";"2093";"28839";"9";"3";"3";"6";"biology";"4";"11"
"11183";"2231";"28870";"9";"1";"12";"13";"biology";"3";"11"
"11266";"2323";"28789";"9";"1";"1";"2";"biology";"4";"11"
"11076";"2109";"28821";"9";"2";"2";"4";"biology";"4";"11"
"11191";"2239";"28875";"9";"3";"3";"6";"biology";"4";"11"
"11269";"2328";"28597";"9";"2";"0";"2";"biology";"4";"11"
"10998";"2024";"28799";"9";"1";"0";"1";"biology";"4";"11"
"11085";"2119";"28825";"9";"2";"5";"7";"biology";"4";"11"
"11202";"2250";"28881";"9";"4";"8";"12";"biology";"4";"11"
"11276";"2336";"28825";"9";"2";"5";"7";"biology";"4";"11"
"11001";"2028";"28815";"9";"1";"9";"10";"biology";"4";"11"
"11209";"2259";"28691";"9";"2";"0";"2";"biology";"4";"11"
"11288";"2352";"28916";"9";"1";"0";"1";"biology";"3";"11"
"11010";"2037";"28691";"9";"0";"3";"3";"biology";"4";"11"
"11373";"2454";"28948";"9";"0";"3";"3";"biology";"3";"12"
"11439";"2529";"28985";"9";"1";"6";"7";"biology";"4";"12"
"11526";"2622";"28691";"9";"2";"0";"2";"biology";"4";"12"
"11594";"2700";"29003";"9";"2";"7";"9";"biology";"4";"12"
"11377";"2458";"28789";"9";"1";"3";"4";"biology";"4";"12"
"11452";"2544";"28808";"9";"0";"5";"5";"biology";"4";"12"
"11532";"2629";"28723";"9";"2";"0";"2";"biology";"4";"12"
"11599";"2705";"28649";"9";"3";"0";"3";"biology";"4";"12"
"11381";"2462";"28691";"9";"2";"1";"3";"biology";"4";"12"
"11456";"2549";"28992";"9";"2";"1";"3";"biology";"2";"12"
"11540";"2638";"28544";"9";"1";"0";"1";"biology";"4";"12"
"11605";"2711";"29041";"9";"3";"0";"3";"biology";"4";"12"
"11320";"2391";"28789";"9";"1";"4";"5";"biology";"4";"12"
"11391";"2473";"28954";"9";"2";"1";"3";"biology";"4";"12"
"11462";"2555";"28375";"9";"2";"0";"2";"biology";"4";"12"
"11551";"2649";"29030";"9";"1";"2";"3";"biology";"3";"12"
"11612";"2719";"29043";"9";"2";"10";"12";"biology";"4";"12"
"11398";"2480";"28960";"9";"1";"0";"1";"biology";"4";"12"
"11474";"2567";"29001";"9";"3";"1";"4";"biology";"4";"12"
"11555";"2653";"29032";"9";"1";"0";"1";"biology";"4";"12"
"11620";"2728";"29047";"9";"1";"7";"8";"biology";"2";"12"
"11335";"2410";"28760";"9";"1";"0";"1";"biology";"4";"12"
"11401";"2485";"28542";"9";"1";"1";"2";"biology";"4";"12"
"11485";"2580";"29004";"9";"6";"0";"6";"biology";"4";"12"
"11564";"2665";"28955";"9";"1";"0";"1";"biology";"4";"12"
"11629";"2738";"29056";"9";"4";"8";"12";"biology";"4";"12"
"11341";"2417";"28691";"9";"1";"0";"1";"biology";"4";"12"
"11409";"2493";"28375";"9";"1";"5";"6";"biology";"4";"12"
"11493";"2588";"28821";"9";"1";"0";"1";"biology";"4";"12"
"11571";"2675";"29003";"9";"1";"0";"1";"biology";"4";"12"
"11637";"2750";"29003";"9";"2";"4";"6";"biology";"4";"12"
"11345";"2422";"28375";"9";"1";"5";"6";"biology";"4";"12"
"11414";"2499";"28973";"9";"1";"0";"1";"biology";"3";"12"
"11497";"2592";"28155";"9";"1";"7";"8";"biology";"4";"12"
"11576";"2680";"28805";"9";"1";"0";"1";"biology";"4";"12"
"11349";"2426";"28936";"9";"1";"4";"5";"biology";"4";"12"
"11421";"2506";"30400";"9";"1";"2";"3";"biology";"4";"12"
"11506";"2602";"28450";"9";"6";"1";"7";"biology";"4";"12"
"11580";"2684";"29039";"9";"5";"2";"7";"biology";"3";"12"
"11362";"2442";"28944";"9";"1";"3";"4";"biology";"4";"12"
"11427";"2512";"28388";"9";"1";"1";"2";"biology";"4";"12"
"11511";"2607";"29012";"9";"1";"0";"1";"biology";"3";"12"
"11584";"2690";"28176";"9";"2";"1";"3";"biology";"4";"12"
"11368";"2449";"28945";"9";"1";"3";"4";"biology";"2";"12"
"11437";"2527";"28950";"9";"3";"2";"5";"biology";"4";"12"
"11520";"2616";"29013";"9";"1";"4";"5";"biology";"3";"12"
