"totalPost";"userId";"profile_1";"profile_2"
"1";"42105";"1";"1"
"2";"42123";"4";"4"
"1";"42169";"4";"4"
"1";"42250";"1";"4"
"1";"42257";"1";"1"
"1";"42283";"1";"1"
"1";"42294";"1";"1"
"1";"42370";"1";"1"
"1";"42446";"1";"1"
"4";"42459";"4";"4"
"3";"42500";"4";"4"
"1";"42507";"4";"4"
"1";"42614";"1";"1"
"1";"42651";"1";"1"
"2";"42670";"1";"4"
"1";"42727";"1";"4"
"1";"42738";"1";"1"
"1";"42751";"1";"4"
"1";"42804";"1";"1"
"1";"42868";"1";"1"
"1";"42884";"4";"4"
"1";"42910";"4";"4"
"1";"42946";"4";"4"
"2";"42958";"1";"4"
"1";"42978";"4";"4"
"3";"42998";"4";"4"
"2";"43001";"4";"4"
"1";"43005";"1";"1"
"2";"43012";"4";"4"
"1";"43066";"4";"4"
"1";"43078";"4";"4"
"2";"43092";"1";"1"
"1";"43096";"1";"1"
"1";"43136";"1";"1"
"1";"43218";"1";"1"
"1";"43252";"4";"4"
"1";"43307";"1";"1"
"1";"43350";"1";"4"
"1";"43359";"1";"1"
"13";"43409";"4";"4"
"1";"43440";"1";"1"
"1";"43476";"1";"1"
"1";"43504";"4";"4"
"1";"43579";"1";"1"
"2";"43593";"4";"4"
"1";"43726";"1";"1"
"1";"43738";"1";"1"
"1";"43766";"1";"1"
"1";"43787";"1";"1"
"1";"43813";"1";"1"
"1";"43935";"1";"1"
"1";"44015";"1";"1"
"1";"44030";"1";"1"
"1";"44057";"4";"4"
"4";"44117";"4";"4"
"1";"44134";"1";"1"
"1";"44144";"1";"1"
"6";"44147";"4";"4"
"1";"44210";"1";"1"
"1";"44324";"4";"4"
"1";"44404";"1";"1"
"1";"44409";"4";"4"
"1";"44454";"1";"1"
"1";"44474";"1";"1"
"2";"44492";"4";"4"
"1";"44536";"4";"4"
"1";"44554";"1";"1"
"2";"44627";"4";"4"
"1";"44707";"1";"1"
"1";"44730";"4";"4"
"1";"44734";"1";"1"
"1";"44782";"1";"1"
"1";"44910";"1";"1"
"1";"44976";"1";"1"
"1";"44978";"1";"1"
"1";"45056";"1";"1"
"4";"45097";"4";"4"
"1";"45099";"4";"4"
"1";"45230";"1";"1"
"6";"45263";"4";"4"
"1";"45307";"1";"4"
"1";"45312";"1";"1"
"1";"45413";"1";"4"
"1";"45658";"1";"1"
"1";"45667";"1";"1"
"1";"45749";"1";"1"
"1";"45781";"1";"1"
"1";"45793";"4";"4"
"1";"45892";"1";"1"
"4";"45965";"4";"4"
"1";"45998";"1";"1"
"1";"46106";"4";"4"
"1";"46134";"1";"1"
"1";"46135";"1";"1"
"1";"46227";"1";"1"
"1";"46297";"1";"1"
"1";"46306";"4";"4"
"1";"46339";"4";"4"
"1";"46354";"1";"1"
"1";"46376";"1";"1"
"1";"46397";"4";"4"
"1";"46451";"4";"4"
"1";"46452";"1";"1"
"1";"46464";"1";"1"
"1";"46466";"1";"1"
"1";"46487";"1";"1"
"1";"46601";"1";"1"
"1";"46643";"1";"1"
"1";"46648";"1";"1"
"1";"46662";"1";"1"
"1";"46693";"1";"1"
"1";"46727";"1";"1"
"1";"46770";"1";"1"
"1";"46773";"1";"1"
"2";"46808";"1";"1"
"2";"46830";"4";"4"
"1";"46871";"4";"4"
"1";"46901";"1";"1"
"1";"46922";"1";"1"
"1";"46935";"1";"1"
"1";"46971";"4";"4"
"1";"46982";"1";"1"
