"id_user_source";"id_user_dest";"user_source_profile_1";"user_dest_profile_1";"user_source_profile_2";"user_dest_profile_2"
"3473";"2806";"4";"4";"4";"4"
"11761";"867";"4";"4";"4";"4"
"7522";"2308";"4";"4";"4";"4"
"867";"7989";"4";"4";"4";"4"
"676";"1064";"4";"4";"4";"4"
"13910";"4159";"4";"4";"4";"4"
"768";"404";"4";"4";"4";"4"
"178";"67";"4";"4";"4";"4"
"178";"66";"4";"4";"4";"4"
"178";"64";"4";"4";"4";"4"
"13816";"6601";"4";"4";"4";"4"
"7115";"11676";"4";"4";"4";"4"
"576";"15578";"4";"4";"4";"4"
"9";"495";"4";"4";"4";"4"
"16175";"16033";"1";"4";"1";"4"
"4713";"2076";"4";"4";"4";"4"
"13097";"11060";"4";"4";"4";"4"
"1028";"140";"4";"4";"4";"4"
"13394";"2076";"1";"4";"1";"4"
"1572";"737";"4";"4";"4";"4"
"518";"12802";"4";"4";"4";"4"
"5588";"7303";"1";"4";"1";"4"
"41";"131";"4";"4";"4";"4"
"384";"3311";"4";"4";"4";"4"
"2563";"2054";"4";"4";"4";"4"
"1121";"8019";"4";"4";"4";"4"
"18787";"2076";"4";"4";"4";"4"
"4009";"7878";"1";"4";"1";"4"
"15121";"15121";"1";"1";"1";"1"
"15693";"2688";"1";"4";"1";"4"
"3372";"3372";"4";"4";"4";"4"
"4693";"1200";"4";"4";"4";"4"
"346";"2316";"4";"4";"4";"4"
"17137";"17709";"4";"4";"4";"4"
"15683";"15683";"1";"1";"1";"1"
"3190";"2308";"1";"4";"1";"4"
"2110";"543";"4";"4";"4";"4"
"2710";"10942";"1";"4";"4";"4"
"7224";"3473";"4";"4";"4";"4"
"1028";"152";"4";"4";"4";"4"
"1739";"13889";"4";"4";"4";"4"
"10269";"9378";"4";"4";"4";"4"
"9674";"3516";"1";"4";"1";"4"
"6810";"19076";"1";"4";"4";"4"
"1437";"439";"4";"4";"4";"4"
"9885";"10641";"4";"4";"4";"4"
"2252";"737";"1";"4";"4";"4"
"11236";"2688";"4";"4";"4";"4"
"9978";"14173";"4";"1";"4";"1"
"8842";"8842";"4";"4";"4";"4"
"17448";"16408";"1";"4";"1";"4"
"4274";"8948";"4";"4";"4";"4"
"7071";"1437";"1";"4";"1";"4"
"7359";"7570";"4";"4";"4";"4"
"7595";"7595";"1";"1";"4";"4"
"3372";"3382";"4";"4";"4";"4"
"2689";"5003";"4";"4";"4";"4"
"7336";"13376";"4";"4";"4";"4"
"19604";"11641";"1";"1";"1";"1"
"12180";"12149";"4";"1";"4";"1"
"3372";"3373";"4";"4";"4";"4"
"1615";"6601";"4";"4";"4";"4"
"11079";"10269";"1";"4";"1";"4"
"2068";"110";"4";"4";"4";"4"
"64";"265";"4";"4";"4";"4"
"11350";"10774";"4";"4";"4";"4"
"3017";"2781";"1";"4";"1";"4"
"4612";"737";"1";"4";"1";"4"
"9569";"20042";"4";"1";"4";"1"
"1586";"55";"1";"4";"4";"4"
"2541";"2541";"4";"4";"4";"4"
"3133";"1187";"1";"4";"1";"4"
"4798";"8079";"4";"4";"4";"4"
"48";"3234";"4";"4";"4";"4"
"756";"756";"4";"4";"4";"4"
"8320";"7878";"1";"4";"1";"4"
"14056";"14056";"1";"1";"4";"4"
"14375";"12601";"4";"4";"4";"4"
"12947";"10626";"1";"1";"1";"4"
"1615";"110";"4";"4";"4";"4"
"7924";"2076";"1";"4";"4";"4"
"8112";"7157";"1";"4";"1";"4"
"3206";"9372";"4";"1";"4";"1"
"55";"2751";"4";"4";"4";"4"
"6406";"2688";"4";"4";"4";"4"
"5463";"369";"4";"4";"4";"4"
"9266";"2248";"4";"4";"4";"4"
"1982";"1829";"4";"4";"4";"4"
"413";"366";"4";"4";"4";"4"
"768";"495";"4";"4";"4";"4"
"2563";"2010";"4";"1";"4";"1"
"1615";"107";"4";"4";"4";"4"
"2063";"8751";"4";"4";"4";"4"
"3965";"5202";"4";"1";"4";"1"
"17992";"737";"1";"4";"1";"4"
"4405";"6601";"4";"4";"4";"4"
"8710";"220";"4";"4";"4";"4"
"845";"2076";"4";"4";"4";"4"
"41";"107";"4";"4";"4";"4"
"1028";"110";"4";"4";"4";"4"
"4036";"6";"4";"4";"4";"4"
"11081";"11081";"4";"4";"4";"4"
"18361";"18819";"1";"4";"1";"4"
"10890";"2300";"1";"4";"1";"4"
"2710";"2588";"1";"4";"4";"4"
"11702";"11440";"1";"4";"4";"4"
"2476";"1200";"4";"4";"4";"4"
"16435";"9351";"1";"4";"1";"4"
"3937";"2076";"4";"4";"4";"4"
"7931";"1572";"4";"4";"4";"4"
"8093";"12240";"4";"4";"4";"4"
"11125";"20246";"4";"4";"4";"4"
"2425";"1187";"4";"4";"4";"4"
"18882";"10641";"1";"4";"1";"4"
"4259";"10922";"4";"4";"4";"4"
"16347";"10966";"4";"4";"4";"4"
"7388";"7878";"1";"4";"1";"4"
"17912";"19076";"4";"4";"4";"4"
"3962";"2118";"4";"4";"4";"4"
"10269";"13889";"4";"4";"4";"4"
"1615";"104";"4";"4";"4";"4"
"42";"12802";"4";"4";"4";"4"
"1478";"10966";"4";"4";"4";"4"
"7117";"4405";"4";"4";"4";"4"
"11064";"2689";"4";"4";"4";"4"
"7359";"7540";"4";"4";"4";"4"
"369";"1533";"4";"4";"4";"4"
"2440";"5618";"4";"4";"4";"4"
"6956";"10997";"4";"1";"4";"4"
"1184";"2316";"4";"4";"4";"4"
"13651";"15091";"4";"1";"4";"1"
"10129";"84";"4";"4";"4";"4"
"16335";"8181";"4";"4";"4";"4"
"7336";"8492";"4";"1";"4";"1"
"8999";"67";"1";"4";"1";"4"
"3324";"2308";"4";"4";"4";"4"
"16442";"15325";"1";"4";"1";"4"
"2022";"2076";"4";"4";"4";"4"
"110";"917";"4";"4";"4";"4"
"2688";"10955";"4";"1";"4";"1"
"2688";"10954";"4";"4";"4";"4"
"1582";"4575";"4";"4";"4";"4"
"1187";"3678";"4";"4";"4";"4"
"4920";"867";"4";"4";"4";"4"
"8569";"8569";"4";"4";"4";"4"
"8307";"14039";"4";"4";"4";"4"
"10128";"220";"4";"4";"4";"4"
"10641";"11638";"4";"4";"4";"4"
"3324";"2316";"4";"4";"4";"4"
"4259";"4405";"4";"4";"4";"4"
"2010";"3961";"1";"4";"1";"4"
"1187";"3673";"4";"4";"4";"4"
"8330";"7879";"4";"4";"4";"4"
"15006";"15006";"4";"4";"4";"4"
"8330";"7878";"4";"4";"4";"4"
"748";"2175";"4";"4";"4";"4"
"10496";"9504";"4";"4";"4";"4"
"7943";"6758";"4";"4";"4";"4"
"2688";"10966";"4";"4";"4";"4"
"3405";"3234";"1";"4";"4";"4"
"14375";"1200";"4";"4";"4";"4"
"20212";"20212";"4";"4";"4";"4"
"8432";"14021";"4";"1";"4";"1"
"17137";"17797";"4";"1";"4";"4"
"13196";"13196";"4";"4";"4";"4"
"2253";"104";"1";"4";"4";"4"
"3375";"2076";"4";"4";"4";"4"
"2688";"10923";"4";"1";"4";"4"
"12619";"3473";"4";"4";"4";"4"
"1959";"2076";"4";"4";"4";"4"
"3375";"2073";"4";"4";"4";"4"
"2076";"7906";"4";"4";"4";"4"
"78";"1802";"4";"1";"4";"1"
"6956";"10942";"4";"4";"4";"4"
"3379";"3995";"1";"1";"4";"1"
"13691";"7336";"4";"4";"4";"4"
"12432";"12532";"1";"1";"1";"1"
"1187";"1039";"4";"4";"4";"4"
"13214";"2688";"4";"4";"4";"4"
"10404";"6601";"1";"4";"1";"4"
"3937";"2000";"4";"4";"4";"4"
"495";"285";"4";"4";"4";"4"
"11186";"3234";"1";"4";"1";"4"
"2688";"10936";"4";"4";"4";"4"
"14436";"12200";"4";"4";"4";"4"
"15221";"15006";"1";"4";"4";"4"
"17077";"3473";"4";"4";"4";"4"
"2599";"2076";"4";"4";"4";"4"
"5679";"6097";"4";"1";"4";"1"
"6799";"11496";"4";"1";"4";"4"
"6748";"6510";"4";"4";"4";"4"
"2253";"110";"1";"4";"4";"4"
"2308";"3054";"4";"4";"4";"4"
"7499";"3473";"4";"4";"4";"4"
"5155";"6956";"4";"4";"4";"4"
"1187";"1028";"4";"4";"4";"4"
"10641";"2367";"4";"4";"4";"4"
"1742";"1245";"1";"4";"1";"4"
"4521";"16803";"1";"4";"1";"4"
"9242";"13028";"4";"1";"4";"1"
"7336";"8450";"4";"1";"4";"1"
"503";"178";"4";"4";"4";"4"
"7707";"19511";"4";"4";"4";"4"
"8222";"867";"1";"4";"1";"4"
"3606";"83";"4";"4";"4";"4"
"10966";"9301";"4";"4";"4";"4"
"2248";"9731";"4";"4";"4";"4"
"1187";"3634";"4";"4";"4";"4"
"1200";"4227";"4";"4";"4";"4"
"1950";"1950";"1";"1";"4";"4"
"8546";"11185";"4";"1";"4";"1"
"1187";"384";"4";"4";"4";"4"
"16042";"16563";"1";"4";"1";"4"
"9033";"2464";"4";"4";"4";"4"
"4470";"384";"4";"4";"4";"4"
"15105";"737";"1";"4";"1";"4"
"2551";"2551";"1";"1";"1";"1"
"6877";"7157";"4";"4";"4";"4"
"2316";"7157";"4";"4";"4";"4"
"2076";"10774";"4";"4";"4";"4"
"7336";"8432";"4";"4";"4";"4"
"9885";"104";"4";"4";"4";"4"
"6522";"3244";"4";"4";"4";"4"
"8710";"4276";"4";"4";"4";"4"
"16833";"16833";"1";"1";"1";"1"
"10892";"7906";"4";"4";"4";"4"
"64";"220";"4";"4";"4";"4"
"14891";"12802";"1";"4";"1";"4"
"15580";"9378";"4";"4";"4";"4"
"6601";"1615";"4";"4";"4";"4"
"2688";"10973";"4";"1";"4";"1"
"14776";"11868";"4";"4";"4";"4"
"8343";"3054";"1";"4";"1";"4"
"2991";"3335";"4";"1";"4";"1"
"64";"227";"4";"4";"4";"4"
"1200";"4206";"4";"4";"4";"4"
"9593";"2688";"4";"4";"4";"4"
"12180";"12180";"4";"4";"4";"4"
"4433";"5017";"4";"4";"4";"4"
"21049";"7224";"1";"4";"1";"4"
"576";"1200";"4";"4";"4";"4"
"16457";"11638";"1";"4";"4";"4"
"11751";"3473";"1";"4";"1";"4"
"5679";"6053";"4";"4";"4";"4"
"16543";"16543";"4";"4";"4";"4"
"2367";"9033";"4";"4";"4";"4"
"12239";"12239";"4";"4";"4";"4"
"6877";"7134";"4";"4";"4";"4"
"10496";"9529";"4";"4";"4";"4"
"718";"7495";"4";"4";"4";"4"
"187";"187";"1";"1";"1";"1"
"9529";"13438";"4";"4";"4";"4"
"2076";"10797";"4";"1";"4";"1"
"8374";"8477";"1";"4";"1";"4"
"201";"178";"1";"4";"1";"4"
"1742";"1200";"1";"4";"1";"4"
"3324";"2300";"4";"4";"4";"4"
"1187";"366";"4";"4";"4";"4"
"1577";"1577";"4";"4";"4";"4"
"3311";"384";"4";"4";"4";"4"
"3473";"2714";"4";"4";"4";"4"
"4523";"6";"1";"4";"1";"4"
"6515";"500";"1";"4";"4";"4"
"3797";"1200";"4";"4";"4";"4"
"9985";"27";"4";"4";"4";"4"
"17322";"9696";"1";"4";"4";"4"
"13927";"14351";"1";"4";"1";"4"
"15817";"227";"1";"4";"1";"4"
"3180";"4405";"4";"4";"4";"4"
"11234";"11350";"4";"4";"4";"4"
"1888";"1200";"4";"4";"4";"4"
"10774";"104";"4";"4";"4";"4"
"3903";"9441";"4";"4";"4";"4"
"5458";"9033";"4";"4";"4";"4"
"19076";"7831";"4";"4";"4";"4"
"7336";"6207";"4";"4";"4";"4"
"13344";"9242";"4";"4";"4";"4"
"8683";"5654";"1";"4";"1";"4"
"6601";"1886";"4";"4";"4";"4"
"2248";"13889";"4";"4";"4";"4"
"7906";"104";"4";"4";"4";"4"
"1181";"1725";"4";"4";"4";"4"
"2308";"3477";"4";"4";"4";"4"
"4953";"1245";"4";"4";"4";"4"
"3146";"2688";"4";"4";"4";"4"
"7068";"3516";"4";"4";"4";"4"
"2308";"3473";"4";"4";"4";"4"
"12901";"12901";"1";"1";"4";"4"
"1537";"867";"1";"4";"4";"4"
"10899";"10899";"1";"1";"1";"1"
"15719";"15325";"1";"4";"1";"4"
"7878";"3180";"4";"4";"4";"4"
"19238";"9696";"4";"4";"4";"4"
"10129";"2308";"4";"4";"4";"4"
"17015";"16958";"4";"4";"4";"4"
"3146";"2683";"4";"4";"4";"4"
"6509";"6601";"1";"4";"4";"4"
"2425";"3962";"4";"4";"4";"4"
"271";"240";"1";"4";"1";"4"
"3937";"12650";"4";"1";"4";"4"
"3655";"17583";"4";"1";"4";"1"
"9696";"10762";"4";"1";"4";"1"
"721";"748";"4";"4";"4";"4"
"18210";"4346";"4";"4";"4";"4"
"7831";"9124";"4";"4";"4";"4"
"3832";"680";"1";"4";"4";"4"
"9033";"2688";"4";"4";"4";"4"
"9033";"2689";"4";"4";"4";"4"
"2076";"7878";"4";"4";"4";"4"
"9324";"6601";"4";"4";"4";"4"
"2972";"2563";"1";"4";"1";"4"
"425";"470";"4";"4";"4";"4"
"81";"6";"4";"4";"4";"4"
"3516";"2618";"4";"4";"4";"4"
"9033";"2683";"4";"4";"4";"4"
"14097";"9242";"1";"4";"1";"4"
"3391";"3391";"4";"4";"4";"4"
"11496";"7115";"1";"4";"4";"4"
"7259";"4575";"1";"4";"1";"4"
"8607";"2316";"4";"4";"4";"4"
"7522";"2076";"4";"4";"4";"4"
"3382";"160";"4";"4";"4";"4"
"3234";"67";"4";"4";"4";"4"
"12619";"1217";"4";"4";"4";"4"
"8710";"2076";"4";"4";"4";"4"
"8257";"9090";"1";"1";"4";"1"
"10980";"10980";"1";"1";"4";"4"
"20671";"5003";"4";"4";"4";"4"
"15151";"3180";"1";"4";"4";"4"
"16447";"11868";"4";"4";"4";"4"
"3912";"9033";"4";"4";"4";"4"
"518";"2367";"4";"4";"4";"4"
"270";"5896";"4";"4";"4";"4"
"3382";"1187";"4";"4";"4";"4"
"14781";"867";"1";"4";"1";"4"
"1187";"3234";"4";"4";"4";"4"
"1241";"676";"4";"4";"4";"4"
"4820";"2076";"4";"4";"4";"4"
"1710";"2316";"4";"4";"4";"4"
"11719";"3180";"4";"4";"4";"4"
"1828";"366";"4";"4";"4";"4"
"2076";"7819";"4";"1";"4";"4"
"10511";"6995";"4";"4";"4";"4"
"2022";"2022";"4";"4";"4";"4"
"6943";"6943";"1";"1";"1";"1"
"2300";"17712";"4";"4";"4";"4"
"11234";"11307";"4";"4";"4";"4"
"20458";"20458";"1";"1";"1";"1"
"7023";"83";"4";"4";"4";"4"
"67";"5839";"4";"4";"4";"4"
"3736";"1187";"4";"4";"4";"4"
"534";"2300";"4";"4";"4";"4"
"1814";"2315";"4";"4";"4";"4"
"1814";"2316";"4";"4";"4";"4"
"12200";"10774";"4";"4";"4";"4"
"15578";"9739";"4";"4";"4";"4"
"1431";"3963";"4";"4";"4";"4"
"14941";"13438";"1";"4";"1";"4"
"12802";"19261";"4";"4";"4";"4"
"15453";"1039";"4";"4";"4";"4"
"16230";"16408";"4";"4";"4";"4"
"2619";"500";"1";"4";"1";"4"
"7460";"2300";"1";"4";"1";"4"
"534";"2308";"4";"4";"4";"4"
"166";"13889";"4";"4";"4";"4"
"10774";"11439";"4";"4";"4";"4"
"1837";"1837";"4";"4";"4";"4"
"2029";"2029";"1";"1";"4";"4"
"6165";"2076";"1";"4";"1";"4"
"20458";"19464";"1";"4";"1";"4"
"2216";"20072";"4";"1";"4";"1"
"12199";"12215";"1";"1";"1";"1"
"534";"2316";"4";"4";"4";"4"
"2076";"7831";"4";"4";"4";"4"
"3887";"10922";"4";"4";"4";"4"
"5645";"2076";"1";"4";"1";"4"
"7336";"8803";"4";"1";"4";"4"
"1814";"2300";"4";"4";"4";"4"
"1725";"17945";"4";"1";"4";"1"
"1316";"9696";"4";"4";"4";"4"
"7356";"6726";"4";"4";"4";"4"
"8708";"13075";"1";"4";"1";"4"
"495";"495";"4";"4";"4";"4"
"4502";"5481";"4";"4";"4";"4"
"10129";"2367";"4";"4";"4";"4"
"2076";"5267";"4";"4";"4";"4"
"4327";"4405";"4";"4";"4";"4"
"1431";"3908";"4";"4";"4";"4"
"8778";"3473";"4";"4";"4";"4"
"20429";"13998";"1";"1";"4";"4"
"9529";"3244";"4";"4";"4";"4"
"6699";"6699";"4";"4";"4";"4"
"663";"2316";"4";"4";"4";"4"
"11034";"12802";"4";"4";"4";"4"
"15452";"10774";"4";"4";"4";"4"
"11777";"2425";"4";"4";"4";"4"
"21473";"17912";"1";"4";"1";"4"
"25";"6995";"4";"4";"4";"4"
"1846";"2316";"4";"4";"4";"4"
"11796";"11724";"1";"4";"1";"4"
"8378";"7499";"1";"4";"1";"4"
"2073";"6601";"4";"4";"4";"4"
"8751";"7790";"4";"4";"4";"4"
"5227";"3473";"1";"4";"1";"4"
"10890";"10641";"1";"4";"1";"4"
"6664";"2076";"1";"4";"4";"4"
"17179";"10774";"4";"4";"4";"4"
"9529";"5896";"4";"4";"4";"4"
"6378";"6378";"1";"1";"1";"1"
"3690";"2683";"4";"4";"4";"4"
"7830";"10183";"4";"4";"4";"4"
"3485";"3054";"1";"4";"4";"4"
"10663";"2076";"4";"4";"4";"4"
"6";"3180";"4";"4";"4";"4"
"5071";"2688";"1";"4";"4";"4"
"1654";"3251";"4";"4";"4";"4"
"16003";"16003";"4";"4";"4";"4"
"3431";"2515";"1";"4";"4";"4"
"1437";"3251";"4";"4";"4";"4"
"13161";"2688";"1";"4";"1";"4"
"83";"1064";"4";"4";"4";"4"
"2520";"110";"4";"4";"4";"4"
"1437";"3257";"4";"1";"4";"1"
"107";"1511";"4";"4";"4";"4"
"4394";"4206";"4";"4";"4";"4"
"10196";"10392";"1";"1";"1";"1"
"1437";"185";"4";"4";"4";"4"
"4395";"2766";"4";"4";"4";"4"
"15386";"21430";"4";"4";"4";"4"
"10954";"7336";"4";"4";"4";"4"
"12239";"3180";"4";"4";"4";"4"
"1655";"1725";"4";"4";"4";"4"
"13318";"10774";"1";"4";"1";"4"
"4271";"5781";"4";"4";"4";"4"
"2683";"3473";"4";"4";"4";"4"
"6699";"6681";"4";"4";"4";"4"
"12215";"9529";"1";"4";"1";"4"
"693";"9242";"1";"4";"1";"4"
"425";"425";"4";"4";"4";"4"
"11638";"4852";"4";"4";"4";"4"
"4084";"3961";"4";"4";"4";"4"
"4182";"9498";"4";"4";"4";"4"
"1097";"1835";"4";"4";"4";"4"
"2997";"6510";"4";"4";"4";"4"
"1003";"2076";"4";"4";"4";"4"
"502";"404";"4";"4";"4";"4"
"1780";"2076";"4";"4";"4";"4"
"4271";"3180";"4";"4";"4";"4"
"5411";"5397";"1";"1";"1";"1"
"1931";"1931";"1";"1";"1";"1"
"1318";"1318";"1";"1";"1";"1"
"904";"2367";"4";"4";"4";"4"
"1437";"3234";"4";"4";"4";"4"
"7157";"8112";"4";"1";"4";"1"
"11310";"3244";"4";"4";"4";"4"
"8328";"3516";"4";"4";"4";"4"
"10942";"10774";"4";"4";"4";"4"
"7293";"7293";"4";"4";"4";"4"
"3516";"2689";"4";"4";"4";"4"
"3516";"2688";"4";"4";"4";"4"
"2519";"2300";"1";"4";"1";"4"
"12460";"10641";"4";"4";"4";"4"
"8079";"8181";"4";"4";"4";"4"
"8320";"5072";"1";"4";"1";"4"
"48";"3376";"4";"4";"4";"4"
"867";"3054";"4";"4";"4";"4"
"5841";"9529";"4";"4";"4";"4"
"945";"911";"1";"4";"1";"4"
"1058";"1058";"4";"4";"4";"4"
"14094";"14094";"1";"1";"1";"1"
"6995";"2683";"4";"4";"4";"4"
"19394";"4405";"1";"4";"1";"4"
"979";"8097";"4";"1";"4";"1"
"11796";"11796";"1";"1";"1";"1"
"15987";"5267";"4";"4";"4";"4"
"20399";"6601";"4";"4";"4";"4"
"1814";"15325";"4";"4";"4";"4"
"414";"2316";"4";"4";"4";"4"
"83";"3683";"4";"1";"4";"4"
"2300";"7154";"4";"1";"4";"1"
"495";"404";"4";"4";"4";"4"
"83";"1028";"4";"4";"4";"4"
"1576";"3054";"4";"4";"4";"4"
"16778";"13056";"1";"4";"1";"4"
"212";"291";"4";"4";"4";"4"
"8041";"6265";"4";"4";"4";"4"
"2248";"11283";"4";"1";"4";"1"
"20329";"4394";"1";"4";"1";"4"
"10467";"9529";"1";"4";"1";"4"
"1348";"9696";"4";"4";"4";"4"
"540";"1121";"4";"4";"4";"4"
"100";"1572";"4";"4";"4";"4"
"495";"414";"4";"4";"4";"4"
"7359";"7937";"4";"1";"4";"1"
"495";"413";"4";"4";"4";"4"
"1109";"7372";"4";"4";"4";"4"
"5830";"2496";"4";"4";"4";"4"
"6995";"2688";"4";"4";"4";"4"
"6995";"2689";"4";"4";"4";"4"
"3077";"4761";"1";"4";"4";"4"
"6726";"4405";"4";"4";"4";"4"
"4103";"4039";"4";"4";"4";"4"
"9473";"2248";"1";"4";"1";"4"
"1780";"10025";"4";"4";"4";"4"
"212";"228";"4";"4";"4";"4"
"17224";"17224";"1";"1";"1";"1"
"8646";"1437";"1";"4";"4";"4"
"15267";"14311";"1";"1";"1";"1"
"19464";"11868";"4";"4";"4";"4"
"3372";"3473";"4";"4";"4";"4"
"6726";"6995";"4";"4";"4";"4"
"10496";"9696";"4";"4";"4";"4"
"533";"6877";"4";"4";"4";"4"
"3372";"3477";"4";"4";"4";"4"
"64";"124";"4";"4";"4";"4"
"9885";"2464";"4";"4";"4";"4"
"64";"110";"4";"4";"4";"4"
"7524";"7336";"4";"4";"4";"4"
"502";"67";"4";"4";"4";"4"
"4405";"6764";"4";"1";"4";"1"
"13155";"18006";"1";"4";"1";"4"
"12985";"19451";"1";"4";"1";"4"
"10098";"5443";"4";"1";"4";"4"
"2728";"8300";"1";"4";"1";"4"
"2300";"15057";"4";"1";"4";"1"
"19464";"9237";"4";"4";"4";"4"
"14722";"6995";"1";"4";"1";"4"
"2248";"7249";"4";"1";"4";"1"
"1700";"4799";"4";"1";"4";"1"
"12281";"12619";"4";"4";"4";"4"
"1058";"1039";"4";"4";"4";"4"
"19570";"1200";"4";"4";"4";"4"
"12281";"12651";"4";"4";"4";"4"
"55";"2812";"4";"4";"4";"4"
"10336";"220";"1";"4";"1";"4"
"3370";"369";"1";"4";"1";"4"
"1187";"5917";"4";"4";"4";"4"
"66";"7336";"4";"4";"4";"4"
"10909";"9529";"4";"4";"4";"4"
"395";"110";"4";"4";"4";"4"
"222";"4259";"1";"4";"1";"4"
"2068";"1572";"4";"4";"4";"4"
"2563";"6995";"4";"4";"4";"4"
"5099";"5104";"4";"4";"4";"4"
"2563";"4332";"4";"4";"4";"4"
"8842";"8990";"4";"1";"4";"1"
"2611";"9838";"4";"4";"4";"4"
"576";"3942";"4";"1";"4";"4"
"6178";"3477";"4";"4";"4";"4"
"1437";"104";"4";"4";"4";"4"
"11236";"2308";"4";"4";"4";"4"
"8655";"3516";"1";"4";"1";"4"
"1028";"495";"4";"4";"4";"4"
"7499";"3501";"4";"1";"4";"4"
"10762";"9529";"1";"4";"1";"4"
"2300";"17697";"4";"1";"4";"1"
"8833";"4405";"4";"4";"4";"4"
"5003";"15325";"4";"4";"4";"4"
"17252";"4910";"4";"4";"4";"4"
"9609";"7336";"1";"4";"1";"4"
"9978";"8948";"4";"4";"4";"4"
"1187";"688";"4";"4";"4";"4"
"1187";"682";"4";"4";"4";"4"
"7828";"11868";"1";"4";"1";"4"
"6726";"4328";"4";"4";"4";"4"
"3629";"3473";"1";"4";"4";"4"
"64";"160";"4";"4";"4";"4"
"9320";"7499";"1";"4";"1";"4"
"8751";"12748";"4";"1";"4";"1"
"1437";"110";"4";"4";"4";"4"
"12786";"4405";"4";"4";"4";"4"
"1161";"2169";"4";"4";"4";"4"
"6681";"1725";"4";"4";"4";"4"
"6406";"2563";"4";"4";"4";"4"
"9956";"13438";"1";"4";"1";"4"
"1437";"107";"4";"4";"4";"4"
"2157";"534";"1";"4";"1";"4"
"8168";"4394";"1";"4";"1";"4"
"11371";"3244";"1";"4";"1";"4"
"2516";"1200";"1";"4";"1";"4"
"123";"131";"4";"4";"4";"4"
"10121";"15325";"1";"4";"4";"4"
"3372";"3432";"4";"1";"4";"1"
"346";"2464";"4";"4";"4";"4"
"64";"166";"4";"4";"4";"4"
"5168";"3180";"4";"4";"4";"4"
"10641";"2425";"4";"4";"4";"4"
"9282";"2515";"1";"4";"1";"4"
"11177";"2464";"4";"4";"4";"4"
"4405";"6726";"4";"4";"4";"4"
"460";"737";"4";"4";"4";"4"
"5896";"6045";"4";"4";"4";"4"
"3473";"13889";"4";"4";"4";"4"
"6252";"4394";"4";"4";"4";"4"
"17118";"9378";"1";"4";"1";"4"
"20234";"6601";"1";"4";"1";"4"
"64";"187";"4";"1";"4";"1"
"2464";"9223";"4";"4";"4";"4"
"16175";"16175";"1";"1";"1";"1"
"212";"201";"4";"1";"4";"1"
"455";"67";"4";"4";"4";"4"
"1437";"132";"4";"4";"4";"4"
"11868";"1039";"4";"4";"4";"4"
"11659";"10716";"1";"4";"1";"4"
"13196";"2076";"4";"4";"4";"4"
"16264";"16264";"1";"1";"1";"1"
"1982";"1725";"4";"4";"4";"4"
"123";"110";"4";"4";"4";"4"
"1613";"1426";"4";"4";"4";"4"
"14254";"10922";"1";"4";"4";"4"
"1898";"1898";"1";"1";"4";"4"
"13816";"4272";"4";"4";"4";"4"
"6601";"1905";"4";"4";"4";"4"
"2688";"20267";"4";"1";"4";"4"
"6161";"5417";"1";"4";"1";"4"
"2688";"19271";"4";"4";"4";"4"
"212";"212";"4";"4";"4";"4"
"6554";"4575";"1";"4";"1";"4"
"11060";"1091";"4";"4";"4";"4"
"16240";"17139";"4";"1";"4";"1"
"212";"215";"4";"4";"4";"4"
"10890";"2688";"1";"4";"1";"4"
"6956";"10636";"4";"1";"4";"4"
"576";"3908";"4";"4";"4";"4"
"123";"123";"4";"4";"4";"4"
"2026";"1200";"4";"4";"4";"4"
"1437";"13161";"4";"1";"4";"1"
"8087";"3473";"4";"4";"4";"4"
"64";"178";"4";"4";"4";"4"
"5151";"5151";"4";"4";"4";"4"
"20472";"20255";"1";"4";"4";"4"
"1028";"425";"4";"4";"4";"4"
"7998";"3473";"4";"4";"4";"4"
"4558";"220";"4";"4";"4";"4"
"1149";"2316";"4";"4";"4";"4"
"7080";"2076";"4";"4";"4";"4"
"17179";"867";"4";"4";"4";"4"
"10196";"3473";"1";"4";"1";"4"
"3613";"1245";"1";"4";"1";"4"
"2279";"1652";"4";"4";"4";"4"
"741";"2076";"4";"4";"4";"4"
"9194";"3473";"1";"4";"1";"4"
"13438";"15988";"4";"4";"4";"4"
"12351";"7750";"1";"4";"1";"4"
"10183";"2308";"4";"4";"4";"4"
"10774";"181";"4";"1";"4";"4"
"20814";"20821";"1";"4";"1";"4"
"12498";"15580";"4";"4";"4";"4"
"5148";"5148";"4";"4";"4";"4"
"6477";"11676";"4";"4";"4";"4"
"17712";"11868";"4";"4";"4";"4"
"3372";"3409";"4";"4";"4";"4"
"893";"110";"4";"4";"4";"4"
"4204";"4206";"1";"4";"1";"4"
"4328";"2515";"4";"4";"4";"4"
"9696";"19192";"4";"4";"4";"4"
"21812";"21812";"1";"1";"1";"1"
"4405";"15325";"4";"4";"4";"4"
"1028";"404";"4";"4";"4";"4"
"9569";"9605";"4";"1";"4";"1"
"17949";"6601";"1";"4";"4";"4"
"11435";"11435";"1";"1";"1";"1"
"5031";"5031";"1";"1";"1";"1"
"16045";"2464";"1";"4";"1";"4"
"2576";"3232";"4";"4";"4";"4"
"2076";"10862";"4";"1";"4";"1"
"3372";"3417";"4";"1";"4";"1"
"2076";"10860";"4";"1";"4";"4"
"7830";"12802";"4";"4";"4";"4"
"21313";"16408";"4";"4";"4";"4"
"1905";"1308";"4";"4";"4";"4"
"1905";"3961";"4";"4";"4";"4"
"4750";"10202";"4";"1";"4";"1"
